,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,x,y,ClusterID
cell935,2.939792836812664,3.173764813050328,4.3154769016683145,2.7834694153481667,3.993768742163757,2.393331111872254,3.2061868688333,4.297964965967886,3.5238192614893427,3.559961684159149,3.755128115896873,2.0189330308051514,2.987026039178998,3.710529723024468,4.81835565144906,4.023990400293565,3.826862490791573,3.9542517964619055,2.23388914831974,4.380635933686125,4.575827416173253,1.37493341270279,2.851921705017406,3.3371343617966778,1.7844262961176076,0.8739650913386913,2.4824237543960086,1.6546453032649924,3.517806642329582,1.4103120060572438,4.669658931488444,1.165205529745507,4.421490193110937,3.889548344618535,2.3241909826977247,3.622385120450384,2.593102296694135,5.568825288281737,3.663571522280402,2.034588402263624,2.025708432343384,0.923358151189001,0.9023528330643684,4.794534424669809,2.1766353723904643,2.1574160925989725,3.868683752743857,3.4025776515113697,1.0003538932742486,4.872755307796948,1.5588581318917945,4.013697710453889,3.0637480165470024,4.946976595756649,4.82391472544027,3.966060844033311,5.339123100878692,2.0823974642868737,3.626081132640224,2.071942604576652,2.756383439132419,2.842793195183199,3.365980743061169,2.859532977097191,2.482038359401758,4.6889415140268405,3.9184491922251934,1.9556262069664283,1.1234986440243309,2.350195653446081,5.54952707334443,5.085380964349417,4.368677118131932,3.247248684762502,1.6290910998547368,2.536164022737248,4.315848460395577,5.503748693683653,6.272790543811659,3.6314977200602496,3.6227813785439382,1.8497083594209351,3.229131704439377,3.979808549010296,5.0441823442836045,3.077444645157465,3.84879151196893,1.609940185427572,5.778676642175532,5.032775460434274,1.3167506398355162,3.759449200994916,1.3562178812638026,2.4152677546536068,2.074843700825746,2.7658741687898,2.845127639295793,2.857658538957162,3.547352918566989,0.7248336601170479,2.427133200509167,1.909049416976964,2.202640159728888,3.744863132053765,2.1104306755025948,1.1243599453740434,2.919322212796524,1.4816917903177595,8.46338672245131,1.218768534298828,75,67,2
cell936,3.214088192925283,3.3682847879607736,4.442285327486026,2.9828520009068384,3.936665464946247,2.744040452860089,2.8195103102215184,4.751676797170416,3.288731904333438,3.515009844595389,4.000936438406264,2.0650945662757256,3.026460975001457,3.875812764714602,5.124924823298906,4.16720425620959,3.731185775460777,4.04954787264688,2.2235373376444048,4.468080258888468,4.784487926312256,1.487380521398891,2.950226639520685,3.4915937267550783,1.7126773302306424,1.077726760076944,2.8234365624645577,1.964720053917098,3.292616433613742,1.1521204207992746,4.787909316220009,1.1863909026005877,4.723283347215661,4.071876471550911,2.3474473516661787,4.214360608791064,2.9303163362921936,5.752036537807284,3.993081342315785,2.303797983165,2.2093317892042776,0.9705807963310572,0.9218449618446732,5.059504021036879,2.055888259685957,2.350950933921654,4.060138113252839,4.16197775611609,0.8945100130596823,4.814658060653277,1.7727754749230475,3.9424838968078464,3.306026301823959,5.161499595451571,4.898613935188303,3.992925280702232,5.601804359190574,2.233599658348336,3.665200080781972,1.8513644389992636,2.7915030702201715,3.0815748318492564,3.405100569853734,3.1523424596784024,2.8642205283268445,4.635041831523483,4.105272896077249,2.3963971304051634,1.0226719560604467,2.7628660923543924,5.895048506759703,5.239112079516869,4.579156478088114,3.2121578355216145,2.1259586468187965,2.606656943348522,4.866859724976707,5.721128620382446,6.378730241154944,3.808786184513579,3.488937647509559,1.9246419390404752,3.3762550887148968,3.74126205350334,5.079369660156199,3.703229588997017,4.09515275354468,1.9930520446432525,5.971843053675071,5.298830896727152,1.4412574133851128,3.814677495728689,2.0258774868713068,2.504433746245803,2.263901214145678,2.8939839416610558,2.997395544916984,3.042431929223113,3.6437249692021214,0.7373416397286509,2.5980410459899246,2.089377234769896,2.428956534078329,3.893770413243181,2.366713079866573,1.078402237020934,3.1120576267023043,1.684711078533567,8.209810099429287,1.2243419227636312,72,59,2
cell937,3.189055459582976,3.44509118622012,4.5266402912910735,3.0792746225484944,4.130863018446799,2.5068762563604325,3.26911838629904,4.577461376072927,3.3596915633735565,3.693081062211257,3.927496937557272,2.3059944229186877,3.234457894925355,3.899376864895478,5.202209623726827,4.212303752835394,4.081697557232633,3.8820813573569946,2.282889247289537,4.573793982310425,4.932498342174404,1.689715063964946,2.966928118006978,3.52073119472541,1.8016863381949424,0.941061711753692,2.5166577907301866,1.739041280003211,3.422515120658046,1.4170992246074832,4.831195583986454,1.2897109762661043,4.696255890991432,4.1065684809053415,2.413072627476451,4.163708812452244,3.009944911445086,5.811788476459942,4.089906109234897,2.320106080161229,2.167516928531936,1.054969987198757,0.8814080737726827,5.240579538315431,2.483420669674521,2.3882538409007337,3.9733387658706807,4.357381262235846,0.9185440747150072,5.163792810456799,1.6368863702069123,4.142682659928879,3.195356023876605,5.393699837307838,5.115139321323529,4.222342563792013,5.815235180204404,2.2577502164736445,3.939480585570784,2.1099204889453502,2.7360863549403,3.105583402702196,3.475146005559552,3.2917169504596093,3.4643439400391265,4.981260467020503,4.104978359494897,2.4638513317540487,1.013865927408444,2.295651220834676,6.121407683057575,5.415329435579783,4.596673111904932,3.3769641897718228,1.7293429365763615,2.756389425532749,5.013271405257754,5.8117593761125965,6.476454348486794,3.9551487594365633,3.859385782822159,2.113754338858601,3.3745067905717896,4.4338049614053245,5.431824720465854,3.9408036096923063,4.50989853062334,1.7266530013916437,6.116542189886012,5.451788810890354,1.4339972216508576,4.043785451692677,2.0536557096092047,2.922793414292331,2.673805286051385,2.904371891133276,3.1794977685568777,2.887419922232332,3.4845284970316848,0.7445941622486739,2.703758464401676,2.1275011836797533,2.41504113555552,3.934840890931593,1.9195723462710228,1.0791167159189663,3.1669262633170265,1.852801555262729,7.902361500587554,1.6370210039899875,69,74,2
cell938,2.692453369374036,3.0248413384451984,4.245926517656545,2.8396729963012364,3.5163483516294187,2.26690871390194,3.1794101195984408,4.151102704360252,3.899993664632353,3.5106657745234577,4.027702537192255,2.1069563635518382,2.9102896514297187,3.684708719857857,4.971798676976495,3.964280930483082,3.921465467706276,3.957063577669571,2.1168311147594303,4.45897060204485,4.385293560753135,1.449787210775524,2.8376662355504148,3.298743029484696,1.99256707423854,0.9255704040371248,2.4798689343766425,1.5956753508535724,3.437488075395722,1.069412485311047,4.55829956024501,1.1888569663280937,4.518848563240532,3.870693960475344,2.363583530299933,3.758931140311741,2.0850212333924296,5.573617212038413,3.796531082999307,2.1344358572501765,2.0313237610256576,1.037251771348315,0.9182250013075128,4.888858910035733,2.2744343273343204,1.990528534345017,3.510677225565814,3.2995281113909085,0.8442603764507091,5.014239064145256,1.543390821672007,3.9940791125737514,2.879431921249078,4.667216802689618,4.87449846167289,3.7404282606028927,5.323738108805192,2.098657742958158,3.652816706279927,1.80733863292628,2.572349885350136,2.6906992847473545,3.17567232869846,2.755404137268977,2.3403467207084816,4.734712632655755,3.741804636883439,2.6103681072363374,1.0555182555343168,2.4672357244366263,5.974257808295791,5.046882869267321,4.3182591383867726,3.2067833152980896,1.4918730902784605,2.451251635766672,4.471594792247424,5.366331270720077,6.231751724450293,3.668810845975307,3.5260415841096275,1.7446363422985711,3.1630903680223224,4.091431649794543,4.798351697899982,3.30192217838453,3.721608644469471,1.556576907915668,5.575197471020646,5.136329685153751,1.2018683559005008,3.808375620033136,1.2856383270091454,2.515645841479047,2.325976967068525,3.0088062299793616,2.8626130718835885,2.737292097704427,3.290939210223464,0.7315296030907608,2.4429798774291624,1.762719850972944,2.1735503809723173,3.804261505742668,2.6642677453945187,0.9390731962583664,2.913762333344612,1.613659739490011,8.470366346297945,1.2874798627769883,64,48,2
cell939,2.7861240568772856,3.0052655078766737,4.185579645822017,2.683968902993496,3.865374565529894,2.7293829660555526,3.323800874067437,4.17614818630077,3.886130833925597,3.436108945366282,3.771315918704392,2.0124275032121344,2.8811973047731385,3.53502608701862,4.865587915214262,3.9233771957908616,3.782798956207978,3.8382494449998417,2.0602239453665776,4.288897731228695,4.4760831152532585,1.3111172329976222,2.6381243986377902,3.107453980736599,1.660834711625821,0.8661217041647233,2.294813069923381,1.56262758639649,3.215028539790127,1.1517546515552968,4.503156047730252,1.1283938251500876,4.391321043466403,3.768368565084101,2.364911568131484,3.632568139732293,2.664075351316744,5.604506083032972,3.792128562444416,1.970344717520816,1.9582604387062497,0.9280119860529606,0.8387578844172434,4.851608476617963,1.9287896239180915,2.16986516344646,3.724172864938584,3.6273521868225513,0.8317926989899662,4.714819014217017,1.4863625119255903,3.8239996163192376,3.3602178325744947,4.84386297873885,4.756880862043507,3.8065922653712,5.359046833992179,1.973131014062504,3.6222830824975136,1.9514691060517724,2.3018853387172733,2.658811533036601,3.0961205979682136,2.8547219271114157,2.8620082164680007,4.566224527180408,3.797782447587071,2.1570641537000523,1.1470128408751736,2.108981376561262,5.5446012095883015,4.996475326855447,4.350931052683326,3.1829927822993103,1.5927455857134083,2.368725007087448,4.416184728275073,5.288672922996885,6.102328433991754,3.538303670977984,3.560519761361225,1.670144713081154,3.016995489633556,3.9466981474022815,5.072217458627704,2.99182723803043,3.79936420114363,1.5578492712213872,5.646269448938396,5.041713532644191,1.1255636747653035,3.602267942832677,1.4418583728733998,2.217620375262382,2.044809128268869,2.6287865099544234,3.023893118450258,2.6906023859253736,3.2850066730148013,0.7281501649331218,2.0867138289994625,1.9305108300867029,2.021849967724924,3.737170784081287,2.083732425868829,1.0117343216814594,2.796245176536163,1.4260988661007232,8.538793558195309,0.9740234272846312,64,47,2
cell940,3.040143884680359,3.136190415211682,4.251771247654379,2.8069898530951747,3.736502222646927,2.442067388019088,3.560277288299433,4.412103136777953,3.7988893102585535,3.471596989882341,4.016725598645633,1.8343794397712687,2.925002512350522,3.6219995628904953,4.840921311363942,4.003942778233654,3.923754159903328,3.82557569899124,1.9424269025031569,4.251199691658645,4.401626876903011,1.205600946299468,2.802094149360528,3.3129763299696355,1.774272167138943,0.8205604830744485,2.2695662764215734,1.697882805090038,3.250251563135837,1.0748595882585366,4.65573349213299,1.0887845749810692,4.49692158334386,3.8345002132182433,2.3779163971902944,3.6511082397362022,1.9572835911173136,5.631557967473647,3.8109106924311136,2.2894564930397245,2.0989946250112324,1.00698208208663,0.8950133031252783,4.63301917643712,2.1213494677710294,2.502638792160323,3.5942415524659364,3.5317259121940685,0.970413884857622,4.780934881140936,1.6505137606025155,3.658365196090102,2.806296951165382,4.9297484249075865,4.777208872995161,3.747582643866751,5.363619092244233,2.017876976343361,3.5619630880732207,1.9104175844392697,2.6449238133968924,2.6024295961879926,3.354709994184041,2.809636663903525,2.466178689658283,4.57783051699704,3.862765141399101,2.329831896442905,1.2308615165016752,2.1174359352336376,5.494243842392147,5.056390178849181,4.276264654817075,3.00981493632428,1.7317615835126412,2.517782004736332,4.482016353781886,5.510274009014698,6.092231247991703,3.457860884196375,3.4634413536677724,1.799369961157342,3.108926036402248,3.8416704396242434,4.916377689520341,3.4497328218969048,3.993239885509444,1.742741590898804,5.810991268681466,5.042444180403751,1.1571987947926976,3.581397655666388,1.307675101215168,2.6358398933411684,2.418239713767787,2.7389816646748533,2.7424006590603205,2.7077183901075568,3.438572183615213,0.7637615578142313,2.3603026715471334,1.631598234308839,2.097120142620404,3.780171542700725,1.7887802290890018,1.0636688450156662,2.8317926414219285,1.5009744944675352,8.508529065196573,1.0719004478151202,60,45,2
cell941,2.897809189160757,3.629353303086772,4.338067780915008,2.8629424703993176,3.777645838979935,3.07297578175001,3.644551603050513,4.468459078173272,3.8613238004721886,3.587519538003934,3.678448372996108,2.0717369757315987,3.0398637954402745,3.71757886086697,4.921208114391436,4.090252543898224,3.964647964363251,3.908696951039488,2.135950973986127,4.36884324222491,4.541799768641402,1.320758624601851,2.895147764234725,3.239555016364187,1.7898661501811095,0.8374530595222952,2.5063631282407672,1.5925622202096914,3.3953342124881303,1.403217512846186,4.516222708414852,0.9970657304739892,4.4961187207639695,3.85564083118141,2.528199870698463,4.087285069116805,2.7296959286035887,5.837454733623357,3.8485553294374704,1.993587236539744,1.9795822827290352,1.0864372647060685,0.933832990702571,4.596631037273897,1.5037283604013347,2.210218351957483,3.924761040895828,3.4956183194096337,0.901699728534198,4.878924144196177,1.5822988308434227,3.891600703580587,3.528853874583387,4.998800381449103,4.838918639832069,3.819303422118078,5.428588031702311,2.1861699728417303,3.701683104920295,2.09111567479478,2.561784462584981,3.506348351790976,3.2811017520039454,3.0925249099162397,2.483600333085151,4.917979809922777,3.971766813426541,2.424964527966281,1.2795432304897094,2.207555958086895,5.625483734056068,5.130583310283916,4.466951984094669,3.4627723096091656,1.629494989709641,2.5703481330769327,4.496619369765898,5.657866648199649,6.198595068504696,3.68998105800253,3.73802533673489,1.8671828833905304,3.2211956897261813,4.257985283500005,4.960255540475822,3.714097677935152,3.8674279510645935,1.7386012202697123,5.92124859637994,5.139100629090738,1.0929721713737155,3.781383142174132,1.3528660624500666,2.569297847231707,2.4306511583159294,2.8865524194272063,3.1070440304099134,2.934139952066377,3.127309244007637,0.7308001182358548,2.3293105094160618,1.8744375037799048,2.0250805698340155,3.8570004670943945,2.0606067621286828,1.0104049957203782,2.9391376032671315,1.1370380464368233,8.376190052538592,1.0721052541565044,61,91,2
cell942,3.209970189729801,3.641484978041521,4.429046880545903,2.988488045639055,4.004412296523997,2.7898568201859275,3.7081940612959454,4.530459905351336,3.844545324118436,3.584086013277424,4.165447121331357,2.113206393421028,3.037219012818588,3.818729829879025,5.230808869856248,4.1451651064631765,4.163418812197221,3.927499671028255,2.3269825331049327,4.51407266238299,4.7248621440203085,1.555533546442329,2.9278851346790447,3.4057016840870955,2.0144030157939765,0.8737417652918587,2.446805917119085,1.742828587806306,3.5902429765594883,1.1838349970200863,4.759465711019776,1.4718715545768115,4.563093174515417,3.998986221558621,2.6344138128652697,3.998843032146714,2.742223555122012,5.880615626079697,4.045716594453809,2.441552836527595,2.1891871455974345,1.0913113980158264,0.9252579792658404,4.979608556069724,2.289021735278882,2.120273782254507,3.883510335506664,3.870628139944247,0.8975176855427791,5.174916843885981,1.531631568604122,4.158754294504504,3.068270910144835,5.386252201327453,5.100749033437178,4.144274372081113,5.679040265382718,2.537290620967431,3.9759532058232474,2.0734738185473898,2.5317162549444867,3.027131564281955,3.420850201110704,3.252392309578046,2.9333677158963773,5.03589201386588,4.039648932783588,2.485146975027517,1.0758710511981189,2.302440432167518,6.016028972025225,5.377488483942948,4.596728438552172,3.564809411236889,1.454501451759607,2.5829340044233526,4.798140179929479,5.847530633430793,6.383197163433057,3.7342773625477377,3.681664069383787,1.9667791988638517,3.324494044680136,4.459115214751571,5.389531512975341,3.5226778478962126,4.163712052415016,1.8104700030902168,6.08511111718901,5.334644325732173,1.3298343105623185,3.894907604279209,1.8965640480719903,2.650065934672273,2.389269732500468,2.937890132078081,2.9323852035039093,3.0532263074649424,3.418440416973585,0.7318946142265316,2.481884631386449,2.1161004875739846,2.2701389286155544,3.9783846652279062,2.4177316764778296,1.0089960476986213,3.102110408954777,1.7133491500264162,8.048732756218081,1.0857849592043185,63,47,2
cell943,3.174971484475188,3.711413791639198,4.565255836983781,3.054548132214943,4.302704497417243,2.671960718907377,3.906702785716709,4.815080035994866,4.444803258920333,3.846280840578811,4.073669947562907,2.2193137906919995,3.2931258343407115,3.923858791124297,5.309978800935807,4.275120005192901,4.199548418515168,4.372987497188266,2.269244447920732,4.586303120366622,4.957878120399924,1.698251399666413,2.97852295310189,3.49561210698298,1.861409635687836,0.953936840066452,2.7541929476902856,1.8774282046904252,3.566722634279787,1.23874624030437,4.926776003385019,1.1426802640178784,4.7414817495950885,4.102236986335801,2.843980049870799,4.25083637627067,3.0010563413538915,5.817894598846928,3.9893687831932616,2.455171730923075,2.309763132174639,1.058275169649855,0.9422168562724694,4.846751148706399,1.813569442668664,2.7581583650832915,4.207359760052652,4.338139529153749,0.9538432819823154,5.352209660348734,1.6095859388493905,4.273058766817941,3.0577616012307254,5.518662238861371,5.259419311476151,4.160914885081916,5.87587757188676,2.363750896810714,4.043543840372948,2.342426028837103,2.6676396527922743,3.007473779340862,3.7095492443661615,3.416173349614804,2.877054634150508,5.1595870530711565,4.280504548757398,2.727225825004908,1.5881924009180668,2.5597100469523983,6.058198539273407,5.4516229280025685,4.844789530337372,3.4747562899541204,1.691746156744541,2.506660626201356,5.0589451995969,5.938174754898304,6.597607410417991,3.9406753914404096,3.8734984115419695,2.015340929992748,3.37931643407518,4.476137668036623,5.645056664637926,3.851149491144361,4.349079658135334,1.9388748934556803,6.082847685680473,5.66659242435097,1.4937245500301448,4.133229346765033,1.6009462305316655,2.53521515316846,2.542691086466521,3.211447493148125,3.332600039570083,3.341398738001571,3.5216789118432104,0.7396525564748642,2.3968286727061368,2.308199840297742,2.231697672420656,4.086170572482884,2.216986923307373,1.06402981621916,3.162542083294908,1.3275570424309944,7.64525661130774,1.2189867285641875,62,91,2
cell944,2.92067513080781,3.5082369438781424,4.403243013468399,2.802670071564882,3.954148119298442,2.461823319967504,3.4359161643493352,4.40614923114264,3.734252608967288,3.473184180348166,3.900659257113,2.0511446903328667,2.9920940770355355,3.6622061290466488,4.942165889898008,3.9588509373918415,3.737803311554156,3.894775981000585,2.1208045662912296,4.332240709815781,4.406949082954534,1.5089078217908558,2.807440458327025,3.283246816548945,1.544694399322199,0.8796407401285019,2.7692698409133727,1.626070834917688,3.034195047310017,1.4022080180965857,4.581871001379204,1.116556529643468,4.474992460956155,3.904485543001723,2.278477365164864,3.810890706754459,2.289379929780318,5.871142636506827,3.753420105454045,2.121437224179944,2.164689337209021,1.0084180468244597,0.9154776817031084,4.620417946270357,1.4933946560308031,2.229245532783636,3.667472181255659,4.044279391350159,0.9918956848452586,5.079718693582894,1.489349468859425,3.9912177047930335,2.738480627963669,5.031458405430391,4.879091169541713,4.107083608426366,5.499695444818517,2.010368286742356,3.571238099942889,2.0113072997244377,2.628312483588015,2.872415136744596,3.1540155227367928,3.066008879290519,2.6145769297151444,4.736901418218067,4.095613441028948,2.395375476438188,0.8824901304002183,2.4064582869780504,5.7899716837184085,5.149590920458744,4.407182011085246,2.988998844104808,1.934062230433806,2.4646229581646826,4.595022637200144,5.76937350616291,6.263930142410719,3.7015149117903934,3.510084698347612,1.780190279265723,3.1407366269131622,4.170958388652038,5.23887677880618,4.188586405708468,3.9393085189268633,1.6316900324801944,5.950747373521017,5.40511725936759,1.343208040906815,3.7009819482756896,1.6034426122357908,2.332175461497977,2.208828720359543,2.75650043204766,2.921855756486909,2.9687460829091803,3.1544714843517814,0.7254254991911582,2.4568820623765624,1.9273689001148613,2.29315549562156,3.897613011900016,3.502341737974683,0.947740617037042,2.988501103533104,1.525482306594886,8.321793632829891,1.0485192329330777,63,49,2
cell945,2.851521383557105,3.558664429307224,4.195369208803676,2.807956017543957,3.957057114728909,2.2767002905903646,3.142725539032088,4.340718627435049,3.186327504171189,3.300613804046855,3.683453808658291,2.0178351340581213,2.8758439510321385,3.551410621477884,4.777892501578496,3.841844593432577,3.672059028168447,3.731711722425597,2.078625267637652,4.212929389686522,4.338291307739679,1.3966183409692583,2.7117739174509663,3.1915506402151776,1.5678162784058556,0.7940080635953918,2.3157736370125472,1.5467017640007,3.353113930471066,1.1963285286182468,4.52996710609636,1.0738426742515683,4.349024671088436,3.7284548970311593,2.16340802743534,3.5253100136658158,2.4950503729876345,5.333705995827385,3.605570131133042,2.0545100809593686,1.8845124309031616,1.0473565693928275,0.849383380292856,4.7360470782027,2.1317320636403507,1.9822883846810544,3.7500301611889424,3.446801637432142,0.8174964200685847,4.811000657592463,1.6254603365365092,3.670355310943555,2.985349830014717,4.964579671668908,4.819901802886131,3.9191386134719295,5.368025078202039,2.2374093396314527,3.510545867073748,1.8225403679835543,2.305071555421068,2.8925193468254635,3.2364629898280644,3.1407588797750137,2.768310216998411,4.591758883342908,3.656352166488105,2.1036182672150168,1.0243849621166483,2.5317507513331545,5.731183871512974,4.996693286340053,4.2876190329182,3.166713983987774,1.5394774350633968,2.4019158938657896,4.591042792851487,5.668291047116347,6.153982554893388,3.5764188570140307,3.479263901661384,1.6955460217859917,3.042283196140932,4.006348501114198,4.729666467179346,3.8625599410616815,4.0283274108694735,1.4904921987067834,5.805465618544405,4.808277579211617,1.1522250864765538,3.70122449741155,1.930883506328401,2.4636946468058176,2.271346510829197,2.709815748104756,2.830648854940893,2.612019946718366,3.184313867411797,0.7231070554128749,2.363962863515177,1.8128949564185977,2.046585199159119,3.744499370394173,3.0757685509983896,0.855610522318116,2.7696731217484865,1.321984304164723,8.518226368983596,1.0290327660028806,69,76,2
cell946,3.103990576432278,3.424641341220876,4.46919717132876,3.1197298128841595,3.904706268279985,2.4834717923779683,3.220275956213268,4.528420913292889,3.873788446623708,3.633037096335438,3.943229529051841,2.095333105428016,3.2142293722068627,3.810918201385723,4.741691276763217,4.183048150315297,3.8562817825851807,4.1956953391057485,2.3155345529481246,4.674689336104719,4.567740658032164,1.5504319772507829,2.886663768804554,3.3503212039558288,1.9481684996833013,0.8114839168536101,2.546554867126514,1.7642942807000808,3.463968137682533,1.2407741408625537,4.649472545188892,1.145341606626111,4.5602175989917,3.9302200297973062,2.505508638162422,4.053215655470959,2.707431253245943,5.659621374141915,3.7116829315426143,2.351467019902284,2.146589483379012,1.1020976949042405,0.8462755011057492,4.822485820658075,2.3363529377627232,2.776316995227169,3.8268444027895514,3.932697931250328,0.8932255813514544,4.99136643153827,1.6096835567725978,4.0844781825561824,3.020102052426779,5.378275603772251,5.066483058493673,4.0650831429239975,5.752296709555645,1.998175504810543,3.840778167331236,2.1560445152808807,2.3720059878965043,3.307227544910059,3.6479319409584887,3.35074510071466,2.9831935421203952,4.933206462548994,4.112372748456678,2.613066192783265,1.1370380190443388,2.6047074756414035,6.046921397661071,5.365086840920445,4.707180366891307,3.4526876954614845,1.874520966307225,2.7005814156165564,4.94785844750769,5.914652123961871,6.314522103674741,3.669166877975155,3.646111216412432,1.7443459438512132,3.263116049526331,4.4212140104008,5.046001616651046,4.496346608569727,4.264329424771009,2.0128043075238544,6.057544551459943,5.5827346062951,1.0560455789682914,3.849406490851749,1.7287262129739025,2.860541973251766,2.585945569398284,3.0317384593674848,3.049439189871718,3.1520152565115263,3.434730145491544,0.7339860583926342,2.575282781528524,1.9804005577364825,2.227441732315161,3.972913474766851,3.3253932632740875,1.1165278071438178,3.046803133768856,1.3779606186408224,8.101861533113691,1.1806032891129652,64,79,0
cell947,2.89321549552178,3.449235496146901,4.329058743168397,2.850924514490165,3.5897182021762637,2.355591776982535,2.860095554523953,4.406527341251503,3.349129529941329,3.4490803892894366,3.762406213279904,1.9193033956040124,3.038755022599432,3.6615238896010855,4.8037198778957055,3.894713701925261,3.7057565270487696,4.043171125960393,2.119871664293685,4.249397840893824,4.206116540722895,1.4159647139527602,2.67004778783006,3.230817747231961,1.7413006440614882,0.8889534715327799,2.361921685392773,1.638589745276391,3.2412643656340374,1.2598036149649094,4.477921110757202,1.063225233206696,4.213526162337591,3.7674056049129567,2.342473466952497,3.753546043929057,2.306298538108993,5.456783054335814,3.77050043937464,1.8289061976143604,1.9444926120546384,0.9843487290295836,0.8444172783500635,4.740842254094463,1.8747275683227664,2.307142471134968,3.867386299214075,4.0917013760705245,1.0482790765150989,5.037505020968542,1.4383645553439588,3.720431423868488,2.6726772655666564,4.866740781298908,4.8343533090315605,3.886208344460028,5.298670549360853,2.290930496464368,3.6215735334756167,2.149387390683281,2.501020778580752,2.691544878844155,3.272410089237063,3.130785788883505,2.504340791611124,4.610489075497323,3.8767185713744743,2.2379777078727208,0.9170088993564638,2.2872942587074974,5.773492462708866,5.09604382684774,4.327508010834344,3.272509904118761,1.8905149863536823,2.287282530740483,4.498257498811791,5.713016219922289,6.104429036275387,3.506218682408487,3.5129944858709776,1.7918301696615817,3.077647257118022,3.643731210657037,4.792204953994952,3.942875970431721,4.0230356068556175,1.609917543303885,5.86738007627899,5.074983429116876,1.273572336119582,3.715671610851468,1.5503840913161988,2.2559951295968173,2.476342648897796,2.719252782431104,2.9409421191955567,2.841032307061241,3.204054843088432,0.7203442347382295,2.4026945175175825,1.8894527340749323,2.0844144178094464,3.806133720530344,2.329175920954656,0.88711227955427,2.8540243048415257,1.3145120241577974,8.4835779981465,1.2069562440147257,65,50,0
cell948,3.1261669094636777,3.754068993369848,4.6466479506015546,3.015220427915839,4.212451850888686,2.6320892089507817,3.2629918521155346,4.575730290287753,3.555807207430373,3.833337026726368,4.285300608706717,2.092283260790773,3.195421425978772,3.979526713371908,5.352879474974908,4.27581917283788,3.967367416995275,4.28495526763939,2.4400388964290887,4.377403809529429,4.728117609073072,1.658952808052173,3.0514815672242737,3.557277341698788,1.6204608283441555,1.030380094508877,2.746312733108124,1.9812411932154128,3.8094197432718815,1.5436825478515457,4.730389064948489,1.1919410776584127,4.5109832424180345,4.063247802959734,2.720242141380968,4.067940621083603,2.952730994293348,5.624657702333487,3.946170100649039,2.258834682666565,2.287550669944804,0.9845457014349118,0.9768464318280924,5.048143385332682,1.816319390073177,2.5879179297997585,4.122748654797192,4.549700642976392,1.4561482694579526,5.407886917268035,1.672258244658278,4.181014099782445,3.5319908688251407,5.495240292003294,5.1769606042348615,4.162615331182628,5.789788590968877,2.4610434424091148,3.762501000568605,2.2937023731584203,2.6590393051476133,3.0356656218274387,3.7797708382437034,3.224523361973262,3.063038689709714,5.118029713075791,4.12298326968988,2.479310107386829,1.092757378368178,2.5009750268684727,6.022440978163071,5.497873045423087,4.7804815696745,3.6283107845092535,1.5675831600811967,2.8549895392928915,5.057537058132451,6.0406669019044426,6.450887992956675,3.86662458174418,3.859182645990421,2.054510269529195,3.388329910033624,4.435088517946266,5.3587159141312295,4.434494123028872,4.424457911697931,1.954795769307427,6.248288217825717,5.839248387493695,1.3845261252227885,4.122347995186374,2.0679110250200794,2.5470478565559667,2.619657221581372,3.101967688758537,3.1661656853646014,3.129330012064453,3.67783454873377,0.7406634720727528,2.4967667807957152,2.1788676856098994,2.4311571399509604,4.094304114937235,2.3151827698779184,0.8711608678787663,3.2271531379823326,1.4567302691925257,7.756523259827748,1.2781131495494842,65,79,0
