Epoch: 0, Ep: 38, Epr: 1.188477366255144, loss: 1.082418279722333 mse_loss: 0.2690473112743348, kl_loss: 0.03488362836651504, sparse_loss:0.7784873452037573
Epoch: 106, Ep: 39, Epr: 1.2197530864197532, loss: 0.9482090286910534 mse_loss: 0.19058243348263204, kl_loss: 0.039950252226844896, sparse_loss:0.7176763452589512
Epoch: 107, Ep: 39, Epr: 1.2197530864197532, loss: 0.940238356590271 mse_loss: 0.1829327967716381, kl_loss: 0.039957895955012646, sparse_loss:0.717347664758563
Epoch: 108, Ep: 39, Epr: 1.2197530864197532, loss: 0.9404565673321486 mse_loss: 0.18371718178968877, kl_loss: 0.04000506522424985, sparse_loss:0.7167343236505985
Epoch: 109, Ep: 39, Epr: 1.2197530864197532, loss: 0.9492949992418289 mse_loss: 0.19300875812768936, kl_loss: 0.040066624991595745, sparse_loss:0.716219624504447
Epoch: 110, Ep: 39, Epr: 1.2197530864197532, loss: 0.9558060150593519 mse_loss: 0.19998956844210625, kl_loss: 0.040093808580422774, sparse_loss:0.7157226353883743
Epoch: 111, Ep: 39, Epr: 1.2197530864197532, loss: 0.9536886122077703 mse_loss: 0.19798864121548831, kl_loss: 0.04007442848524079, sparse_loss:0.7156255412846804
Epoch: 112, Ep: 39, Epr: 1.2197530864197532, loss: 0.9407645631581545 mse_loss: 0.18551349523477256, kl_loss: 0.04014085643575527, sparse_loss:0.7151102144271135
Epoch: 113, Ep: 39, Epr: 1.2197530864197532, loss: 0.9466307889670134 mse_loss: 0.19159013079479337, kl_loss: 0.040165226702811196, sparse_loss:0.7148754298686981
Epoch: 114, Ep: 39, Epr: 1.2197530864197532, loss: 0.9432117473334074 mse_loss: 0.18864336563274264, kl_loss: 0.040199843409936875, sparse_loss:0.7143685445189476
Epoch: 115, Ep: 39, Epr: 1.2197530864197532, loss: 0.9448581766337156 mse_loss: 0.1906605693511665, kl_loss: 0.040260021458379924, sparse_loss:0.7139375861734152
Epoch: 116, Ep: 39, Epr: 1.2197530864197532, loss: 0.9433198273181915 mse_loss: 0.18957351869903505, kl_loss: 0.04027552460320294, sparse_loss:0.713470783084631
Epoch: 117, Ep: 39, Epr: 1.2197530864197532, loss: 0.9383431766182184 mse_loss: 0.1848373997490853, kl_loss: 0.040332299773581326, sparse_loss:0.7131734751164913
Epoch: 118, Ep: 39, Epr: 1.2197530864197532, loss: 0.94504907540977 mse_loss: 0.19201882067136467, kl_loss: 0.04035586793906987, sparse_loss:0.7126743905246258
Epoch: 119, Ep: 39, Epr: 1.2197530864197532, loss: 0.9442768320441246 mse_loss: 0.1918071280233562, kl_loss: 0.040428644366329536, sparse_loss:0.7120410595089197
Epoch: 120, Ep: 39, Epr: 1.2197530864197532, loss: 0.9430719278752804 mse_loss: 0.1907962472178042, kl_loss: 0.04044884711038321, sparse_loss:0.7118268292397261
Epoch: 121, Ep: 39, Epr: 1.2197530864197532, loss: 0.9394347183406353 mse_loss: 0.18762573483400047, kl_loss: 0.040504936972865835, sparse_loss:0.711304048076272
Epoch: 122, Ep: 39, Epr: 1.2197530864197532, loss: 0.9370711669325829 mse_loss: 0.18562707141973078, kl_loss: 0.04052077064989135, sparse_loss:0.710923321545124
Epoch: 123, Ep: 39, Epr: 1.2197530864197532, loss: 0.9427107740193605 mse_loss: 0.1915610060095787, kl_loss: 0.040589130541775376, sparse_loss:0.7105606328696012
Epoch: 124, Ep: 39, Epr: 1.2197530864197532, loss: 0.9395130258053541 mse_loss: 0.18884708429686725, kl_loss: 0.04060784901957959, sparse_loss:0.7100580930709839
Epoch: 125, Ep: 39, Epr: 1.2197530864197532, loss: 0.9384512472897768 mse_loss: 0.18807666329666972, kl_loss: 0.04062386613804847, sparse_loss:0.7097507193684578
Epoch: 126, Ep: 38, Epr: 1.188477366255144, loss: 0.9365433622151613 mse_loss: 0.18658866663463414, kl_loss: 0.04065034139784984, sparse_loss:0.7093043569475412
Epoch: 127, Ep: 38, Epr: 1.188477366255144, loss: 0.9400496426969767 mse_loss: 0.1905166986398399, kl_loss: 0.040717471012612805, sparse_loss:0.708815461024642
Epoch: 128, Ep: 38, Epr: 1.188477366255144, loss: 0.9462070073932409 mse_loss: 0.19711097446270287, kl_loss: 0.04074877710081637, sparse_loss:0.7083472684025764
Epoch: 129, Ep: 38, Epr: 1.188477366255144, loss: 0.9357690401375294 mse_loss: 0.1868925744201988, kl_loss: 0.04076798679307103, sparse_loss:0.7081084810197353
Epoch: 130, Ep: 38, Epr: 1.188477366255144, loss: 0.9329526629298925 mse_loss: 0.18443893012590706, kl_loss: 0.04080823332333239, sparse_loss:0.7077054996043444
Epoch: 131, Ep: 38, Epr: 1.188477366255144, loss: 0.9438861403614283 mse_loss: 0.19576535746455193, kl_loss: 0.040837430162355304, sparse_loss:0.7072833497077227
Epoch: 132, Ep: 38, Epr: 1.188477366255144, loss: 0.9400723967701197 mse_loss: 0.19254496600478888, kl_loss: 0.04092653562838677, sparse_loss:0.7066008988767862
Epoch: 133, Ep: 38, Epr: 1.188477366255144, loss: 0.9323712103068829 mse_loss: 0.18503395025618374, kl_loss: 0.04091303962923121, sparse_loss:0.7064242232590914
Epoch: 134, Ep: 38, Epr: 1.188477366255144, loss: 0.9327039755880833 mse_loss: 0.1856927127810195, kl_loss: 0.04097392750554718, sparse_loss:0.7060373332351446
Epoch: 135, Ep: 38, Epr: 1.188477366255144, loss: 0.9364337828010321 mse_loss: 0.18964394042268395, kl_loss: 0.040968564280774444, sparse_loss:0.7058212719857693
Epoch: 136, Ep: 38, Epr: 1.188477366255144, loss: 0.9314128011465073 mse_loss: 0.18504871625918895, kl_loss: 0.04100578010547906, sparse_loss:0.7053583078086376
Epoch: 137, Ep: 38, Epr: 1.188477366255144, loss: 0.9495552908629179 mse_loss: 0.2035180509556085, kl_loss: 0.04106517118634656, sparse_loss:0.7049720734357834
Epoch: 138, Ep: 38, Epr: 1.188477366255144, loss: 0.9360207431018353 mse_loss: 0.19043065118603408, kl_loss: 0.04110184608725831, sparse_loss:0.7044882420450449
Epoch: 139, Ep: 38, Epr: 1.188477366255144, loss: 0.9304368030279875 mse_loss: 0.18515791511163116, kl_loss: 0.04111085399927106, sparse_loss:0.704168040305376
Epoch: 140, Ep: 38, Epr: 1.188477366255144, loss: 0.9377263709902763 mse_loss: 0.19273154879920185, kl_loss: 0.04116971479379572, sparse_loss:0.703825106844306
Epoch: 141, Ep: 38, Epr: 1.188477366255144, loss: 0.9313945807516575 mse_loss: 0.18697208305820823, kl_loss: 0.041209675211575814, sparse_loss:0.7032128237187862
Epoch: 142, Ep: 38, Epr: 1.188477366255144, loss: 0.9313007388263941 mse_loss: 0.1870191388297826, kl_loss: 0.04126437721424736, sparse_loss:0.7030172180384398
Epoch: 143, Ep: 38, Epr: 1.188477366255144, loss: 0.9306145124137402 mse_loss: 0.1868095463141799, kl_loss: 0.04128210595808923, sparse_loss:0.702522860839963
Epoch: 144, Ep: 38, Epr: 1.188477366255144, loss: 0.9346150793135166 mse_loss: 0.19101062242407352, kl_loss: 0.04129589768126607, sparse_loss:0.7023085597902536
Epoch: 145, Ep: 38, Epr: 1.188477366255144, loss: 0.9320207107812166 mse_loss: 0.1887481480371207, kl_loss: 0.04133543377975002, sparse_loss:0.7019371334463358
Epoch: 146, Ep: 38, Epr: 1.188477366255144, loss: 0.9331153575330973 mse_loss: 0.19041429297067225, kl_loss: 0.0414086090750061, sparse_loss:0.7012924551963806
Epoch: 147, Ep: 39, Epr: 1.2197530864197532, loss: 0.9307816680520773 mse_loss: 0.18823161022737622, kl_loss: 0.041413558210479096, sparse_loss:0.7011364996433258
Epoch: 148, Ep: 39, Epr: 1.2197530864197532, loss: 0.9385306127369404 mse_loss: 0.19627393200062215, kl_loss: 0.04145957133732736, sparse_loss:0.7007971052080393
Epoch: 149, Ep: 39, Epr: 1.2197530864197532, loss: 0.9284182544797659 mse_loss: 0.18655443121679127, kl_loss: 0.041513247590046376, sparse_loss:0.700350571423769
Epoch: 150, Ep: 39, Epr: 1.2197530864197532, loss: 0.9318289440125227 mse_loss: 0.19047050829976797, kl_loss: 0.04155200836248696, sparse_loss:0.6998064331710339
Best EPR: 1.2510288065843622
